actor_id,repo_id,org_id
72534276,263458941,34451360
22914675,241591171,6683590
14822473,88623212,27729046
13190808,204869037,42766860
947888,233001568,1089987
4016369,180112558,6154722
61051948,357892025,18901383
79407857,122977198,25032046
37936683,125824441,37532678
26634292,97922418,41703605
6205645,87224807,10008994
43535195,336560183,78089186
73478501,128200654,37734561
59547,129710921,106856
56340586,357904505,56340586
67589014,289829423,6210390
62695641,302322,124156
29139614,148457207,828722
33698952,347928959,14176906
42280930,249519503,967526
368572,327690368,52788469
13890272,353454351,1625659
26634292,97922418,41703605
26634292,97922418,41703605
45124381,353838715,81780690
5982260,274651658,35955342
51816981,357903858,20553039
66154,15204860,6187757
1633488,352549603,80679272
41898282,296373506,39947991
41537758,1181927,528860
8308069,75277003,24291394
8308069,75277003,24291394
66525380,357883073,81281907
30537854,98467418,9579481
26634292,97922418,41703605
442056,155204776,35632506
7905502,323665366,6154722
292650,83994462,3345672
5982260,274651658,35955342
435283,102251479,30895128
8616975,351143574,2695301
266751,1181927,528860
266751,1181927,528860
19578795,118031881,8866221
1153055,89449750,13958706
47419381,187085020,1823232
39814207,341949959,59518538
266751,1181927,528860
3015823,321690997,6343056
9802583,59771425,19595895
16899589,59771425,19595895
8360597,209428555,55517264
30537854,98467418,9579481
39814207,341949959,59518538
30537854,109173371,9579519
9802583,59771425,19595895
38762002,343698261,58747604
4043989,82849185,7918516
49699333,119106012,27781926
562661,20445947,4604548
4043989,82849185,7918516
5982260,274651658,35955342
63623534,357901976,82274455
149732,28035756,1609975
12961899,357796381,30543906
149732,28035756,1609975
49406249,349557030,80987160
14185460,353710892,61544394
7379201,70790425,983190
7440326,137724480,13966722
47802,274125612,2758256
6527489,42408804,14280338
30433568,316954106,66014497
31766075,150422696,7898027
26634292,97922418,41703605
13552216,293541698,12561035
49699333,119106012,27781926
3840437,6228403,29568382
14185460,353710892,61544394
194764,15730865,25539161
1196320,193156399,49998002
6134289,276845708,23534030
40358684,348825094,78490784
22914675,241591171,6683590
77858757,90848828,26278316
72876011,304618429,38693726
49699333,119106012,27781926
1196320,193156399,49998002
41176828,149121954,41768318
4814719,357731154,76739497
13890272,353454351,1625659
5735406,172819949,33164907
859106,58707761,14843126
48175343,357579076,64597711
16758432,329650928,67858863
34801662,354006587,81809848
4517786,146305374,29553318
8517910,63793328,8158177
194764,15730865,25539161
72036965,267429516,39800481
2269400,36040894,12551863
2373434,214530905,365230
43043344,350406590,63549141
5910449,156228018,54178273
10461363,142584193,22817111
41476346,101892888,13640351
77515858,234313690,49533052
58082485,341384964,69804982
58004923,351915252,81445331
77515858,234313690,49533052
54110099,294813154,7118733
17802178,238797860,58791460
54110099,294813154,7118733
20760160,40484398,26492485
8517910,90270884,8158177
5464743,322163332,76140890
292650,83994462,3345672
1282182,198281078,59101308
8517910,264168728,8158177
1282182,198281078,59101308
950808,143253020,6154722
16489489,9759448,47359
12435965,76222279,13403593
78578726,352410206,81529565
6019348,202429703,42357678
8517910,63793328,8158177
7273940,222474820,2542592
12435965,76222279,13403593
292650,83994462,3345672
414967,243197559,39572954
7031135,51307016,56974
7031135,51307016,56974
5244565,18259989,7105811
15802823,350406590,63549141
101581,159496161,683570
50613287,352676342,80828748
20165,93163073,27347476
55833,7960131,29549894
61549345,335742071,71032477
10570497,142825178,40654219
3538629,171432260,45643951
13890272,353454351,1625659
56868,307662855,4594256
20760160,40484398,26492485
28540014,261706669,33683699
8517910,49138417,8158177
39123678,246825890,20661562
50449194,106387887,7600578
39340238,47134078,7051835
18651846,317832067,47617460
11891083,253628658,49303813
3832517,262997103,26544535
53487352,40556106,13752566
49419645,238797860,58791460
142908,43160685,4921959
13050939,357904525,13050944
62987181,123948145,14073052
12198461,32040459,11430564
55833,7960131,29549894
9748986,357059489,63266887
5184014,15749269,16785467
41988959,13653100,74917047
1033555,156260788,6844498
292650,83994462,3345672
25415885,357902463,75129246
200516,220208839,2638492
6674232,237484338,60519084
449902,78621115,8034007
41988959,13653100,74917047
77873592,357904556,82464109
1033555,156260788,6844498
63042725,308250405,73634596
16509452,19347155,7386129
29139614,269271757,62138450
48340428,51040886,6844498
8361299,22637619,8361145
54850858,307741593,71264951
63075513,357596239,81879315
8517910,49138417,8158177
21361142,334099462,78204720
12435965,76222279,13403593
8517910,264168728,8158177
13592797,177561445,46326568
29139614,269271757,62138450
859106,58707761,14843126
6827832,204742148,6483709
14191453,322324856,74820904
8517910,264168728,8158177
3997449,118424053,31986857
11518264,250308368,62712716
13592797,177561445,46326568
6827832,204742148,6483709
859106,58707761,14843126
12595382,109401999,17131925
71317130,345367554,70589313
71317130,345367554,70589313
1313584,181521937,46327217
8517910,49138417,8158177
1313584,181521937,46327217
1099238,1916228,865669
1313584,181521937,46327217
631559,314238694,80534268
14808389,13221727,1284191
14808389,13221727,1284191
5332524,127765544,962416
36082689,243530669,61500353
1081115,236462367,6716868
14808389,13221727,1284191
5332524,127765544,962416
3841098,102251479,30895128
8517910,264168728,8158177
885923,1836229,824878
3535158,60377070,29299694
36082689,243530669,61500353
45283878,246592651,55498253
74347264,351826704,81429683
1081115,236462367,6716868
1558093,352555128,25453642
41898282,11008207,33043890
20137351,333565318,76538288
46595497,338611524,16650333
41898282,276379327,67862932
6765137,164722617,3236135
1220361,194699905,36754306
36244258,326208099,76875670
21242433,329005106,5313610
17098729,352418526,81521272
45124381,353838715,81780690
13653691,352336770,55383782
286476,261034356,5624255
286476,261034356,5624255
8517910,49138417,8158177
1381327,11829145,13131
1473576,191800260,51749128
64980335,254142161,5016309
37322666,334073193,68813910
13890272,353454351,1625659
4780274,2524005,10374575
33448405,327382893,77070125
45397632,336081098,27268838
9916590,248794779,4338957
46482115,343484552,78278195
20165,93163073,27347476
19669095,342222307,9976052
19669095,342222307,9976052
41898282,322352137,75147583
54850858,307741593,71264951
45397632,336081098,27268838
54588094,353055175,81638668
1588744,60124816,13321847
3846874,200102249,25179978
39514782,298601645,13644056
18733330,121745033,36262239
36772829,309438703,6154722
54850858,307741593,71264951
8517910,264169770,8158177
20165,93163073,27347476
74347264,351826704,81429683
2244683,134899022,1608701
9054199,27631673,6154722
36772829,309438703,6154722
1479099,316023093,58262824
75371111,351072907,81306656
1410356,352749563,7874148
69208596,329919343,1963797
1473576,191800260,51749128
5735406,172819949,33164907
20165,93163073,27347476
31615029,80430477,10885565
60433453,113320679,495213
48686287,289952568,70151681
31615029,80430477,10885565
11231648,117118735,17830804
31615029,80430477,10885565
32963518,1181927,528860
42927420,356890748,80172391
32324787,20359911,40430016
80706794,352709404,8825476
6005995,15102551,5957666
4298103,199164921,43075330
82265796,356494800,82256360
41898282,126469742,22479449
800509,76672223,17415943
8517910,264190944,8158177
8684355,145188234,13722934
13338611,521583,143937
3645646,95903234,28949360
1099238,1916228,865669
31425559,337229669,20692088
33847963,111470342,34256584
631559,314238694,80534268
19549135,173228436,11298292
5694077,118596920,32800832
20137351,333565318,76538288
182601,350228332,63270280
5703736,245269602,57256671
40209326,272755937,25179978
1963,20580498,13629408
5694077,118596920,32800832
8994764,357904471,66619288
43404358,72210114,6865137
631559,314238694,80534268
35354893,357903902,74740937
78348591,334594312,73294275
13338611,521583,143937
6496157,281236190,68567811
6496157,281236190,68567811
1413417,122311682,11848947
16763953,255414015,14942270
6496157,281236190,68567811
4446084,9957772,3853758
26301323,69238331,11735501
8517910,264190944,8158177
7356299,189081889,4855800
12440608,193626978,16495055
25687724,131137115,18700703
41898282,246562532,62060988
41898282,206317,47359
63709023,357887416,63709023
22077515,341171286,11364301
41898282,206317,47359
6598971,10270722,1342004
59308933,199144585,50612516
1464328,336295317,69889619
12198461,299395620,11430564
1447686,328799483,78982867
18629298,357819334,76229580
43043344,350406590,63549141
4067900,355833789,69297636
8517910,264190944,8158177
77515858,234313690,49533052
3428506,279787494,4918922
2475669,38829639,6074349
71317130,345367554,70589313
66187064,334274271,80134844
61777,12458757,1058895
1091390,186897473,3171503
38073144,357903502,28214161
62298616,59771425,19595895
78621419,143147942,35169771
4149521,92518221,24939818
49038,20929025,6154722
71317130,345367554,70589313
43270094,136914524,59021421
45419959,159673120,33346545
5557885,116500277,42154332
8517910,264190944,8158177
20137351,333565318,76538288
22075747,125019759,13824223
79465930,128212894,25032046
41898282,284291568,17791345
1410356,352749563,7874148
11298674,69562331,11064260
14158238,344857919,23009859
5557885,116500277,42154332
48676762,348598644,80377265
5895063,351744962,81409131
3493475,33076757,11707119
37418467,252461346,4368191
5992658,303431334,88837
5992658,303431334,88837
58772009,333796294,2588501
35907364,162672577,23534030
989482,11615188,5075178
8517910,264190944,8158177
35907364,162672577,23534030
60193503,349572108,55410300
3493475,33076757,11707119
512214,89735413,2810941
385324,52269127,3863279
45717383,5410234,2188963
21274466,481872,761456
45717383,5410234,2188963
3350834,148587421,11608578
45124381,353838715,81780690
571533,212129272,24561820
39941911,355466034,25274995
39941911,355466034,25274995
4921381,333031565,41967747
728958,350857750,81265176
2905943,109819364,32394753
8517910,264190944,8158177
4016369,180112558,6154722
40356204,145472407,46500022
8519718,36057261,1058467
4016369,180112558,6154722
12237157,103773583,23299451
1083581,45936895,887802
1135394,345593612,75299779
79681892,346086096,79682101
180840,85294562,1673867
1135394,345593612,75299779
2485821,223740156,58956737
2716537,196701619,54536011
18137669,296417890,11848947
20137351,333565318,76538288
1773045,26903539,37844868
2606672,94815442,961247
10198654,28060246,10201412
49767847,348484849,52420195
1135394,345593612,75299779
28540014,261706669,33683699
953992,858127,21206976
7016425,32451549,2203574
7016425,32451549,2203574
953992,858127,21206976
28540014,261706669,33683699
740678,167942678,36301699
8517910,264190944,8158177
72504315,356234263,6100871
32339251,353807557,81775444
4170616,20482496,3863500
1728657,1690480,483444
1728657,1690480,483444
45397632,336081098,27268838
49591133,331364803,1812827
66923484,345962886,63802000
20568,56922366,18630972
591930,41786845,4390176
26448561,176674082,24789421
349154,174824710,1020215
105520,150852402,10531504
349154,174824710,1020215
33847963,144324891,34256584
20501029,311899936,54984249
11140081,101895131,365230
2716537,196701619,54536011
28836100,28801013,9909929
54281882,270887418,57158033
8517910,264190944,8158177
60211800,156738406,44875244
77007083,299939215,29410061
12177696,70365100,4225322
36771401,1916228,865669
14904961,85963367,7767877
30155292,100346588,37238315
11588722,26917568,9865736
41898282,313986315,42188711
63623534,357901976,82274455
69351065,226459422,65639728
238755,42372094,14253259
40357550,323145225,7657985
5569804,938908,415737
1153055,89449750,13958706
71317130,345367554,70589313
8517910,264190944,8158177
3897725,268563629,16057670
8517910,90270884,8158177
71317130,345367554,70589313
8136211,190817160,7892489
75433959,75224144,792337
8727623,224663696,59030169
3897725,268563629,16057670
5511564,353607417,64552113
45660,329743512,77465383
80172573,352157981,80173884
8136211,190817160,7892489
26150344,204984671,453694
40893967,147495537,39153523
12549631,238474837,22972117
8136211,190817160,7892489
10759214,133329550,13744212
1153055,89449750,13958706
55752784,56240658,5755339
73786083,19415064,14957346
5600341,123075951,32714977
15247545,39242894,6572098
13191652,192737760,82435786
8517910,264190944,8158177
57044042,55072677,37794290
3333008,175899082,42784670
24512899,355188342,171061
79201881,78545223,25032046
81438368,351869211,58788925
5600341,123075951,32714977
6384499,256021322,4548858
6384499,256021322,4548858
51477979,6660366,2776605
5786310,61047867,11767950
55377926,33166041,71155384
77967925,252472892,6086172
3333008,175899082,42784670
71635103,20881761,7600578
17593965,165041732,62791634
24978307,110216866,41463883
45717383,5410234,2188963
8517910,264190944,8158177
213943,60243197,19211038
45717383,5410234,2188963
75433959,75224144,792337
22411750,352968033,80662535
66049874,157616880,55937028
19202735,333404622,1931511
9054199,27631673,6154722
1153055,89449750,13958706
56727168,72291379,23096507
40065113,151834062,43716716
9449405,60246359,54801242
3832517,263261219,26544535
48921055,290769788,3209407
14354636,124404929,35769962
39514782,307744605,13644056
3832517,263261219,26544535
48921055,290769788,3209407
81770258,339559409,79543846
41058009,141995640,23452093
3832517,263261219,26544535
11535082,267167834,391127
20760160,40484398,26492485
33603539,323937637,72109275
67691071,341227573,67691142
3264871,248552208,60488418
48921055,290769788,3209407
75433959,290341029,792337
39990345,223326324,61924910
39514782,248268694,9713612
43344506,159930610,43697637
4446084,9957772,3853758
53823168,207143276,6940476
20760160,40484398,26492485
953992,858127,21206976
886541,671825,474892
460105,8180677,3584568
1313584,181521937,46327217
29139614,259089318,38656520
3143217,170343301,96669
602587,105138356,28916798
45124381,353838715,81780690
74722306,317875887,75375515
20974032,87293439,381042
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
12104291,2734482,1179083
71317130,345367554,70589313
71317130,345367554,70589313
16353533,26022284,10711418
78034678,333123603,78034156
47617499,239188894,60046102
6697940,11615188,5075178
12198461,255096873,11430564
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
6697940,11615188,5075178
20497754,156803617,29660949
29139614,259089318,38656520
879073,140408913,6539562
41176828,322612813,41768318
15606934,357575211,67382952
3738444,252147593,6683590
36878430,357904696,36878430
22380829,70107786,14985020
8517910,63793328,8158177
29916438,147525749,66665076
429134,19279199,7439934
71354125,357904697,53108288
49699333,179280571,1089987
13155972,271364178,2326665
857308,4542716,487568
35907364,162672577,23534030
1425990,308871599,73993476
125954,9290691,47359
21242433,329005106,5313610
49699333,179280571,1089987
35489053,32394670,11521350
429134,19279199,7439934
78460822,240365757,155815
7502063,458058,143937
75433959,157590985,792337
953992,858127,21206976
8517910,63793328,8158177
26739,188113049,7565578
62343878,120231691,39036280
1031625,220605825,57536847
4557221,337791549,64363281
71354125,357904701,53108288
66322306,305366423,46492721
21274466,481872,761456
35415063,225813090,48815312
66322306,305366423,46492721
47037905,9332725,19211038
819,196754806,43789976
17416867,218933596,17023697
49699333,179280571,1089987
277525,60243197,19211038
16704806,330000067,60046102
66322306,305366423,46492721
76174915,197076203,51288766
13847640,296038224,11848947
5047806,24850617,14138478
66493248,71031361,38025742
10244559,308951342,80813752
68022220,170145862,10531541
466378,6887813,6539796
466378,6887813,6539796
466378,6887813,6539796
49699333,179280571,1089987
17455758,39783021,12589084
466378,6887813,6539796
49699333,179280571,1089987
466378,6887813,6539796
29139614,163885848,26097026
1888878,29856925,61151159
27646996,66013840,2916417
14031077,199412515,727698
10458143,329533676,6844498
4429715,343482584,6225823
74347264,351826704,81429683
1888878,29856925,61151159
1320353,61572326,365230
4429715,343482584,6225823
927147,6093316,3637556
10330222,352603122,265650
567341,2310495,1015767
80951911,122977198,25032046
4429715,343482584,6225823
39831773,61204259,19951394
617355,136460007,2682464
1082140,38753514,4418032
71317130,345367554,70589313
39831773,61204259,19951394
71317130,345367554,70589313
1642119,143011708,2040164
7273940,222474820,2542592
80567136,357882701,82513085
3121142,39632265,13415214
39514782,248268694,9713612
5332524,127765544,962416
208083,24250009,5124627
39814207,244900445,56880509
659650,3327382,887802
40060766,212770344,6368067
44812484,162112603,37449592
81578807,47607357,17850097
69304309,274957225,5016309
7824212,252564388,33964539
40281895,201442498,10968174
5099053,118512431,2203574
68370940,237342680,40287229
7824212,252564388,33964539
18742654,71031361,38025742
25046,141378194,750076
49699333,119106012,27781926
5099053,118512431,2203574
8517910,264169770,8158177
80898470,110373758,22527655
5332524,127765544,962416
7824212,252564388,33964539
795789,252564388,33964539
54898479,38118370,11666515
659650,3327382,887802
10330222,352603122,265650
37375711,125032928,36273125
53387,235901813,60330232
8093632,109422879,32848483
47063433,322398782,76259758
5181010,157576102,24939818
20230933,239642570,60207193
15323858,349396246,4814901
54281882,273106075,57158033
56291532,350834462,80794113
14329388,69889364,5330158
29139614,269271757,62138450
56830442,319708702,8990486
14329388,69889364,5330158
1754269,136746484,40125059
8093632,109422879,32848483
54898479,38118370,11666515
1180703,2629830,1144734
75433959,75224144,792337
45717383,5410234,2188963
45717383,5410234,2188963
15323858,349396246,4814901
77397831,203874269,78109665
17142,82629456,362779
866322,63773246,13045878
4116872,136128198,29980581
80960498,121077013,13574138
41898282,248268694,9713612
8093632,109422879,32848483
471934,17618901,11019186
9846325,317620857,67707773
41898282,275079162,67427282
45124381,353838715,81780690
29139614,269271757,62138450
56915094,144863525,43532924
5871715,345371774,70919474
9846325,317620857,67707773
4748380,42435408,6417290
16050770,28711808,7450663
24907089,326858105,49398764
1117662,101882073,9053140
617355,136460007,2682464
54137490,326934495,17174949
5871715,345371774,70919474
70522623,5674787,545988
5871715,345371774,70919474
55752784,56240658,5755339
4748380,42435408,6417290
9326037,38117210,1484001
56806984,44558738,25439951
58219902,307803156,73555573
75371111,351072907,81306656
41898282,275079162,67427282
19478290,188321134,46327217
298214,172895324,7874148
868251,133442384,42048915
8517910,49138417,8158177
75775613,354366513,75775613
65075766,44804216,8104776
41436235,157223677,41436054
6894763,357898972,42222687
29937978,348294571,63697494
35907364,162672577,23534030
15323858,349396246,4814901
65446124,290720713,54319333
35907364,162672577,23534030
81668469,346599624,67093691
5932628,333423307,71258838
81095699,357460218,81873563
49699333,119106012,27781926
8859832,17803236,24937341
8517910,49138417,8158177
4230142,43506446,13615465
428384,155360607,1698434
16509452,74355274,9417356
2311111,345130452,24703982
8983721,79097452,5947494
562080,118771568,473596
6595982,208741534,16898221
82098328,113471037,34430773
16449274,140654872,58020396
47571719,356318574,78163731
36724586,145102495,36901296
562080,118771568,473596
16487356,152519982,47359
6595982,208741534,16898221
58839912,357679669,82472621
562080,118771568,473596
69588245,172707738,1651506
47571719,356318574,78163731
29139614,233753473,33082374
6595982,208741534,16898221
8517910,49138417,8158177
1479155,129362196,1479142
5459824,175425051,67433617
64319904,354821204,18489383
21242433,329005106,5313610
35971311,105299354,17888862
71373838,357902733,80175378
20760160,40484398,26492485
21199331,211333447,21199346
2649175,71801692,12809868
23024886,80109647,25365122
62242,268543048,30166251
54281882,270887418,57158033
39514782,38829639,6074349
18242096,247570964,10292432
41898282,40484398,26492485
41898282,275449361,67270498
21242433,329005106,5313610
562080,118771568,473596
38766128,331912146,31407855
63082,17724730,14816858
71317130,345367554,70589313
182850,342222307,9976052
436810,96555506,7572940
436810,96555506,7572940
182850,342222307,9976052
436810,96555506,7572940
436810,96555506,7572940
6764617,135442382,11518194
71317130,345367554,70589313
1845314,49140835,7366472
28723047,344676663,79822798
3340750,300811076,65114538
47302864,38614085,13313915
313450,212096820,22225205
8517910,49138417,8158177
34232646,232526165,59644799
22195341,330872477,44217775
1845314,49140835,7366472
22195341,330872477,44217775
16034874,323875899,76517973
1180703,2629830,1144734
39945651,220991536,39773507
2029470,120181748,36001875
10529526,218309237,10529284
14185460,353710892,61544394
49699333,119106012,27781926
8188418,186000559,828722
5910449,156228018,54178273
39945651,220991536,39773507
2100107,193266669,22050846
26680884,341905957,40231562
6652854,278321412,24781252
21242433,329005106,5313610
14185460,353710892,61544394
7103774,246079929,14187135
32192232,44804216,8104776
6948709,241088855,5755339
15802823,350406590,63549141
6948709,241088855,5755339
72444298,153283171,29410061
49034674,350314478,80452825
9448417,350489636,81193161
22938933,66254128,22937264
3404133,171536004,19211038
71242396,48833910,41004122
11578190,30903495,329985
8262166,107656707,23743223
4223530,98680191,9828093
572453,270631519,27354058
3493255,7833168,6764390
39814207,244900445,56880509
3493255,7833168,6764390
25689525,23992530,7937847
20425862,27911088,47359
29139614,174091640,17177659
41120589,243473759,42175592
14770547,357884893,404786
6652854,278321412,24781252
71242396,48833910,41004122
39814207,244900445,56880509
62910985,62117812,47359
6072250,310355817,6946989
7478772,715547,15981345
10330222,352603122,265650
41898282,355188342,171061
3832517,263261219,26544535
1845314,49140835,7366472
3832517,263261219,26544535
12073941,42712762,2443838
38407549,40687563,11620230
4741733,349724997,50727844
1760134,78868967,342708
20760160,40484398,26492485
5451931,15056715,6001315
81329854,307434143,68030760
20760160,40484398,26492485
37625136,51925674,2628558
6697940,11615188,5075178
5459824,175425051,67433617
1762598,350395041,3334880
29139614,41497171,11531290
25689525,23992530,7937847
6697940,11615188,5075178
7757352,332516658,53058090
25689525,23992530,7937847
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
4274461,357866301,11848947
25689525,23992530,7937847
25689525,23992530,7937847
4274461,357866301,11848947
5766695,339406173,79146885
42429646,78574966,69535
4274461,357866301,11848947
82042599,190817160,7892489
1625408,152706983,63539387
10050469,312108171,74062593
82042599,190817160,7892489
10562872,80029295,1084585
7757352,332516658,53058090
157646,357472356,48102184
80401462,355986970,62108408
80401462,355986970,62108408
414967,243197559,39572954
82042599,190817160,7892489
6312397,684382,230228
81881676,351021376,26232579
4964422,335776959,16398900
103433,356101830,56659849
3121142,39632265,13415214
1304614,214213949,10834185
2962099,157246127,6764390
20760160,40484398,26492485
43893333,37161308,43044189
45124381,353838715,81780690
43926315,288874844,69716041
4792082,314197645,65026734
22429695,22529973,19795701
74155900,18300915,6943958
53387,235901813,60330232
3664914,76064827,23747925
7757352,332516658,53058090
129561,15452919,6250754
43401595,31288958,761456
74347264,351826704,81429683
2465823,7984241,1241964
129561,15452919,6250754
69304309,274957225,5016309
10920039,201425237,6661222
53387,235901813,60330232
1556819,256242633,1519867
30189103,357472356,48102184
10757559,50510037,545988
12841290,7716883,3320903
1071962,82285879,1698434
53387,235901813,60330232
23401061,256120895,54830530
50613287,352676342,80828748
2778244,357193585,11296960
23401061,256120895,54830530
62141615,203787005,54402543
9825521,102404734,77164235
10757559,50510037,545988
3869671,16554739,6764390
10550243,311657093,45397464
74269175,90044084,53482242
38407549,40687563,11620230
14904961,85963367,7767877
8667373,202680461,10867403
128088,257628643,30029772
39514782,268027139,64403099
10550243,311657093,45397464
22837816,47632957,10548938
4125837,5781282,6467760
4023108,263427574,20188119
38430900,345031381,80146135
13453084,69486425,790629
128088,257628643,30029772
29225293,123401700,42056187
10550243,311657093,45397464
74347264,351826704,81429683
1556819,256242633,1519867
359723,200243051,14176906
6180701,119743330,9439498
5871715,345371774,70919474
128088,257628643,30029772
35907364,162672577,23534030
49699333,181521937,46327217
6180701,119743330,9439498
18242096,343580168,10292432
14177035,50994619,4995595
35907364,162672577,23534030
5871715,345371774,70919474
42029792,122650125,17063188
38407549,40687563,11620230
39941911,355466034,25274995
74347264,351826704,81429683
39941911,355466034,25274995
8517910,264168728,8158177
51816981,357904169,20553039
78625830,355961923,55410300
2544598,357812596,2544551
74347264,351826704,81429683
538438,324189590,42489169
16799094,301986642,15909192
6170289,357904826,1822553
48379929,206523567,44843847
48379929,206523567,44843847
322451,327788115,62372689
1898161,41881900,6154722
5786310,61047867,11767950
52682268,39211337,14101776
44151328,349506409,19352526
18679126,344894002,35259117
8517910,264168728,8158177
9469109,32895424,2810941
1216180,78455375,3170529
275027,223565044,30405397
38407549,40687563,11620230
9292451,158505642,270752
1682628,34527479,49026566
1682628,34527479,49026566
453543,9342529,4048232
2821688,7040894,2973223
453543,9342529,4048232
20690218,25181584,1402695
77873592,357904846,82464109
8517910,264168728,8158177
284715,299851512,3405039
2308869,256023088,44968
2821688,7040894,2973223
14346011,42736042,14312869
52924845,6670942,327752
2308869,256023088,44968
47218021,33770699,3494069
13660068,54825494,43497670
8517910,90270884,8158177
7078876,244882413,11848947
6827832,204742148,6483709
9802583,59771425,19595895
33723881,37459110,4161311
1675181,184066505,50798522
9802583,59771425,19595895
6827832,204742148,6483709
10920253,38251565,13420081
6422482,31927407,69631
31479649,322389419,63367356
30433568,316954106,66014497
512214,128265535,2810941
38407549,40687563,11620230
664434,76734068,38656520
2878796,70107786,14985020
27856297,256023088,44968
8517910,264168728,8158177
851436,46877334,431672
46822538,3276877,1049138
8093632,109422879,32848483
11133623,348289244,60583929
13287471,327056805,1488686
989482,11615188,5075178
8093632,109422879,32848483
5184014,15749269,16785467
35452227,61047867,11767950
8093632,109422879,32848483
8517910,264168728,8158177
6992118,193580768,848102
6397317,321190522,42393333
77004611,357828075,35485329
20225932,227088536,12505828
124966,244950236,26440515
2919570,15237269,56974
46767780,51478266,13629408
30841156,295466713,69770326
36473328,265598917,62389017
38542602,263503250,6844498
46767780,51478266,13629408
27495990,155592776,26627623
7757352,332516658,53058090
1711487,91250837,1725583
3639577,209600432,25177901
989482,11615188,5075178
61051948,357892025,18901383
14147258,16180304,472856
7757352,332516658,53058090
54281882,273106075,57158033
743706,174824710,1020215
77044081,357810698,32505140
14147258,16180304,472856
10330222,352650506,265650
38407549,40687563,11620230
56823541,49417543,11280820
38542602,263503250,6844498
4116872,113846876,29980581
1711487,91250837,1725583
1135394,345593612,75299779
5871715,345371774,70919474
65553586,346683970,36729985
38542602,263503250,6844498
22429695,222474820,2542592
33253653,39182755,13361707
65553586,346683970,36729985
20407524,20580498,13629408
72340750,300440168,72232904
8517910,63793328,8158177
5871715,345371774,70919474
1624604,301424296,52731005
77997772,332781985,6883038
7663513,22377139,131436
251018,72685026,22479449
11695863,119106012,27781926
11695863,119106012,27781926
11695863,119106012,27781926
11695863,119106012,27781926
11695863,119106012,27781926
7663513,22377139,131436
7757352,332516658,53058090
38542602,263503250,6844498
12440608,132015947,16495055
8517910,264169770,8158177
11695863,119106012,27781926
12501543,225010531,58362793
4116872,113846915,29980581
41547,235756576,20193330
623703,267681032,6844498
74659618,319035705,52884834
28804655,317566883,75320205
54192942,331853527,77377220
39814207,255581199,61900000
42484664,63476337,20487725
623703,267681032,6844498
17872307,133109760,17872338
9874850,85776516,26587602
71354125,357904876,53108288
6422482,65046532,69631
39514782,187085020,1823232
35907364,162672577,23534030
4116872,136129058,29980581
35907364,162672577,23534030
38542602,263503250,6844498
443639,121647085,20221533
14185460,353710892,61544394
8517910,63793328,8158177
35059943,29471656,259384
10920253,38251565,13420081
62853952,353848945,54549093
62853952,353848945,54549093
48884462,236550436,55869923
5839577,132453438,52228309
38407549,40687563,11620230
4822500,268027139,64403099
58666439,23178577,476009
197660,45175795,77589857
20690218,25181584,1402695
39825643,67709808,49050851
4116872,185563185,29980581
38542602,263503250,6844498
12600595,353974373,81630820
38542602,263503250,6844498
5839577,132453438,52228309
12435965,76222279,13403593
68498314,357556857,82106597
41898282,341995707,68357280
12064642,295753628,9464045
3316789,145325275,32776943
3316789,145325275,32776943
1449776,294606989,71117506
38542602,263503250,6844498
41282613,141124005,41259017
3316789,145325275,32776943
79903374,68594882,2278211
3316789,145325275,32776943
5839577,132453438,52228309
5270319,350510603,75593757
43133967,104358587,1342004
76004076,299939215,29410061
23035000,238842359,73952741
23035000,238842359,73952741
23035000,238842359,73952741
23035000,238842359,73952741
23035000,238842359,73952741
15680320,272566196,1288938
38542602,299675717,6844498
81757885,308699762,12280365
23035000,238842359,73952741
81757885,308699762,12280365
182601,350228332,63270280
302663,279542962,14176906
27856297,256023088,44968
76004076,299939215,29410061
39814207,255581199,61900000
6422482,81507833,69631
302663,279542962,14176906
38407549,40687563,11620230
40604180,57602001,21285357
38542602,299675717,6844498
302663,279542962,14176906
1225363,40667593,7575099
4792082,314197645,65026734
74182451,357904902,74182451
3369346,139164051,24939818
38542602,299675717,6844498
43263401,339162914,77678491
149732,28035756,1609975
16224379,25962818,7047555
42546701,144592776,41340454
61136505,259882863,40887764
33294621,156634457,25933741
8517910,49138417,8158177
80401462,355986970,62108408
29307632,103694377,28316667
80401462,355986970,62108408
38542602,299675717,6844498
71242396,41986369,11855343
6571445,150891532,314135
53292327,2928948,6844498
302663,279542962,14176906
42337286,97694591,1479142
4003950,51040886,6844498
63068815,357904905,64108608
214921,311787120,17993322
1599227,3921611,1552283
71354125,357904906,53108288
41898282,72210114,6865137
